Cod_municipio,Uf,Nome,Cod_ibge,Num_habitantes
2104909,MA,Guimarães,"2104909   ",NULL
2105005,MA,Humberto de Campos,"2105005   ",NULL
2105104,MA,Icatu,"2105104   ",NULL
2105153,MA,Igarapé do Meio,"2105153   ",NULL
2105203,MA,Igarapé Grande,"2105203   ",NULL
2105302,MA,Imperatriz,"2105302   ",NULL
2105351,MA,Itaipava do Grajaú,"2105351   ",NULL
2105401,MA,Itapecuru Mirim,"2105401   ",NULL
2105427,MA,Itinga do Maranhão,"2105427   ",NULL
2105450,MA,Jatobá,"2105450   ",NULL
2105476,MA,Jenipapo dos Vieiras,"2105476   ",NULL
2105500,MA,João Lisboa,"2105500   ",NULL
2105609,MA,Joselândia,"2105609   ",NULL
2105658,MA,Junco do Maranhão,"2105658   ",NULL
2105708,MA,Lago da Pedra,"2105708   ",NULL
2105807,MA,Lago do Junco,"2105807   ",NULL
2105906,MA,Lago Verde,"2105906   ",NULL
2105922,MA,Lagoa do Mato,"2105922   ",NULL
2105948,MA,Lago dos Rodrigues,"2105948   ",NULL
2105963,MA,Lagoa Grande do Maranhão,"2105963   ",NULL
2105989,MA,Lajeado Novo,"2105989   ",NULL
2106003,MA,Lima Campos,"2106003   ",NULL
2106102,MA,Loreto,"2106102   ",NULL
2106201,MA,Luís Domingues,"2106201   ",NULL
2106300,MA,Magalhães de Almeida,"2106300   ",NULL
2106326,MA,Maracaçumé,"2106326   ",NULL
2106359,MA,Marajá do Sena,"2106359   ",NULL
2106375,MA,Maranhãozinho,"2106375   ",NULL
2106409,MA,Mata Roma,"2106409   ",NULL
2106508,MA,Matinha,"2106508   ",NULL
2106607,MA,Matões,"2106607   ",NULL
2106631,MA,Matões do Norte,"2106631   ",NULL
2106672,MA,Milagres do Maranhão,"2106672   ",NULL
2106706,MA,Mirador,"2106706   ",NULL
2106755,MA,Miranda do Norte,"2106755   ",NULL
2106805,MA,Mirinzal,"2106805   ",NULL
2106904,MA,Monção,"2106904   ",NULL
2107001,MA,Montes Altos,"2107001   ",NULL
2107100,MA,Morros,"2107100   ",NULL
2107209,MA,Nina Rodrigues,"2107209   ",NULL
2107258,MA,Nova Colinas,"2107258   ",NULL
2107308,MA,Nova Iorque,"2107308   ",NULL
2107357,MA,Nova Olinda do Maranhão,"2107357   ",NULL
2107407,MA,Olho d'Água das Cunhãs,"2107407   ",NULL
2107456,MA,Olinda Nova do Maranhão,"2107456   ",NULL
2107506,MA,Paço do Lumiar,"2107506   ",NULL
2107605,MA,Palmeirândia,"2107605   ",NULL
2107704,MA,Paraibano,"2107704   ",NULL
2107803,MA,Parnarama,"2107803   ",NULL
2107902,MA,Passagem Franca,"2107902   ",NULL
2108009,MA,Pastos Bons,"2108009   ",NULL
2108058,MA,Paulino Neves,"2108058   ",NULL
2108108,MA,Paulo Ramos,"2108108   ",NULL
2108207,MA,Pedreiras,"2108207   ",NULL
2108256,MA,Pedro do Rosário,"2108256   ",NULL
2108306,MA,Penalva,"2108306   ",NULL
2108405,MA,Peri Mirim,"2108405   ",NULL
2108454,MA,Peritoró,"2108454   ",NULL
2108504,MA,Pindaré-Mirim,"2108504   ",NULL
2108603,MA,Pinheiro,"2108603   ",NULL
2108702,MA,Pio XII,"2108702   ",NULL
2108801,MA,Pirapemas,"2108801   ",NULL
2108900,MA,Poção de Pedras,"2108900   ",NULL
2109007,MA,Porto Franco,"2109007   ",NULL
2109056,MA,Porto Rico do Maranhão,"2109056   ",NULL
2109106,MA,Presidente Dutra,"2109106   ",NULL
2109205,MA,Presidente Juscelino,"2109205   ",NULL
2109239,MA,Presidente Médici,"2109239   ",NULL
2109270,MA,Presidente Sarney,"2109270   ",NULL
2109304,MA,Presidente Vargas,"2109304   ",NULL
2109403,MA,Primeira Cruz,"2109403   ",NULL
2109452,MA,Raposa,"2109452   ",NULL
2109502,MA,Riachão,"2109502   ",NULL
2109551,MA,Ribamar Fiquene,"2109551   ",NULL
2109601,MA,Rosário,"2109601   ",NULL
2109700,MA,Sambaíba,"2109700   ",NULL
2109759,MA,Santa Filomena do Maranhão,"2109759   ",NULL
2109809,MA,Santa Helena,"2109809   ",NULL
2109908,MA,Santa Inês,"2109908   ",NULL
2110005,MA,Santa Luzia,"2110005   ",NULL
2110039,MA,Santa Luzia do Paruá,"2110039   ",NULL
2110104,MA,Santa Quitéria do Maranhão,"2110104   ",NULL
2110203,MA,Santa Rita,"2110203   ",NULL
2110237,MA,Santana do Maranhão,"2110237   ",NULL
2110278,MA,Santo Amaro do Maranhão,"2110278   ",NULL
2110302,MA,Santo Antônio dos Lopes,"2110302   ",NULL
2110401,MA,São Benedito do Rio Preto,"2110401   ",NULL
2110500,MA,São Bento,"2110500   ",NULL
2110609,MA,São Bernardo,"2110609   ",NULL
2110658,MA,São Domingos do Azeitão,"2110658   ",NULL
2110708,MA,São Domingos do Maranhão,"2110708   ",NULL
2110807,MA,São Félix de Balsas,"2110807   ",NULL
2110856,MA,São Francisco do Brejão,"2110856   ",NULL
2110906,MA,São Francisco do Maranhão,"2110906   ",NULL
2111003,MA,São João Batista,"2111003   ",NULL
2111029,MA,São João do Carú,"2111029   ",NULL
2111052,MA,São João do Paraíso,"2111052   ",NULL
2111078,MA,São João do Soter,"2111078   ",NULL
2111102,MA,São João dos Patos,"2111102   ",NULL
2111201,MA,São José de Ribamar,"2111201   ",NULL
2111250,MA,São José dos Basílios,"2111250   ",NULL
2111300,MA,São Luís,"2111300   ",NULL
2111409,MA,São Luís Gonzaga do Maranhão,"2111409   ",NULL
2111508,MA,São Mateus do Maranhão,"2111508   ",NULL
2111532,MA,São Pedro da Água Branca,"2111532   ",NULL
2111573,MA,São Pedro dos Crentes,"2111573   ",NULL
2111607,MA,São Raimundo das Mangabeiras,"2111607   ",NULL
2111631,MA,São Raimundo do Doca Bezerra,"2111631   ",NULL
2111672,MA,São Roberto,"2111672   ",NULL
2111706,MA,São Vicente Ferrer,"2111706   ",NULL
2111722,MA,Satubinha,"2111722   ",NULL
2111748,MA,Senador Alexandre Costa,"2111748   ",NULL
2111763,MA,Senador La Rocque,"2111763   ",NULL
2111789,MA,Serrano do Maranhão,"2111789   ",NULL
2111805,MA,Sítio Novo,"2111805   ",NULL
2111904,MA,Sucupira do Norte,"2111904   ",NULL
2111953,MA,Sucupira do Riachão,"2111953   ",NULL
2112001,MA,Tasso Fragoso,"2112001   ",NULL
2112100,MA,Timbiras,"2112100   ",NULL
2112209,MA,Timon,"2112209   ",NULL
2112233,MA,Trizidela do Vale,"2112233   ",NULL
2112274,MA,Tufilândia,"2112274   ",NULL
2112308,MA,Tuntum,"2112308   ",NULL
2112407,MA,Turiaçu,"2112407   ",NULL
2112456,MA,Turilândia,"2112456   ",NULL
2112506,MA,Tutóia,"2112506   ",NULL
2112605,MA,Urbano Santos,"2112605   ",NULL
2112704,MA,Vargem Grande,"2112704   ",NULL
2112803,MA,Viana,"2112803   ",NULL
2112852,MA,Vila Nova dos Martírios,"2112852   ",NULL
2112902,MA,Vitória do Mearim,"2112902   ",NULL
2113009,MA,Vitorino Freire,"2113009   ",NULL
2114007,MA,Zé Doca,"2114007   ",NULL
2200053,PI,Acauã,"2200053   ",NULL
2200103,PI,Agricolândia,"2200103   ",NULL
2200202,PI,Água Branca,"2200202   ",NULL
2200251,PI,Alagoinha do Piauí,"2200251   ",NULL
2200277,PI,Alegrete do Piauí,"2200277   ",NULL
2200301,PI,Alto Longá,"2200301   ",NULL
2200400,PI,Altos,"2200400   ",NULL
2200459,PI,Alvorada do Gurguéia,"2200459   ",NULL
2200509,PI,Amarante,"2200509   ",NULL
2200608,PI,Angical do Piauí,"2200608   ",NULL
2200707,PI,Anísio de Abreu,"2200707   ",NULL
2200806,PI,Antônio Almeida,"2200806   ",NULL
2200905,PI,Aroazes,"2200905   ",NULL
2200954,PI,Aroeiras do Itaim,"2200954   ",NULL
2201002,PI,Arraial,"2201002   ",NULL
2201051,PI,Assunção do Piauí,"2201051   ",NULL
2201101,PI,Avelino Lopes,"2201101   ",NULL
2201150,PI,Baixa Grande do Ribeiro,"2201150   ",NULL
2201176,PI,Barra D'Alcântara,"2201176   ",NULL
2201200,PI,Barras,"2201200   ",NULL
2201309,PI,Barreiras do Piauí,"2201309   ",NULL
2201408,PI,Barro Duro,"2201408   ",NULL
2201507,PI,Batalha,"2201507   ",NULL
2201556,PI,Bela Vista do Piauí,"2201556   ",NULL
2201572,PI,Belém do Piauí,"2201572   ",NULL
2201606,PI,Beneditinos,"2201606   ",NULL
2201705,PI,Bertolínia,"2201705   ",NULL
2201739,PI,Betânia do Piauí,"2201739   ",NULL
2201770,PI,Boa Hora,"2201770   ",NULL
2201804,PI,Bocaina,"2201804   ",NULL
2201903,PI,Bom Jesus,"2201903   ",NULL
2201919,PI,Bom Princípio do Piauí,"2201919   ",NULL
2201929,PI,Bonfim do Piauí,"2201929   ",NULL
2201945,PI,Boqueirão do Piauí,"2201945   ",NULL
2201960,PI,Brasileira,"2201960   ",NULL
2201988,PI,Brejo do Piauí,"2201988   ",NULL
2202000,PI,Buriti dos Lopes,"2202000   ",NULL
2202026,PI,Buriti dos Montes,"2202026   ",NULL
2202059,PI,Cabeceiras do Piauí,"2202059   ",NULL
2202075,PI,Cajazeiras do Piauí,"2202075   ",NULL
2202083,PI,Cajueiro da Praia,"2202083   ",NULL
2202091,PI,Caldeirão Grande do Piauí,"2202091   ",NULL
2202109,PI,Campinas do Piauí,"2202109   ",NULL
2202117,PI,Campo Alegre do Fidalgo,"2202117   ",NULL
2202133,PI,Campo Grande do Piauí,"2202133   ",NULL
2202174,PI,Campo Largo do Piauí,"2202174   ",NULL
2202208,PI,Campo Maior,"2202208   ",NULL
2202251,PI,Canavieira,"2202251   ",NULL
2202307,PI,Canto do Buriti,"2202307   ",NULL
2202406,PI,Capitão de Campos,"2202406   ",NULL
2202455,PI,Capitão Gervásio Oliveira,"2202455   ",NULL
2202505,PI,Caracol,"2202505   ",NULL
2202539,PI,Caraúbas do Piauí,"2202539   ",NULL
2202554,PI,Caridade do Piauí,"2202554   ",NULL
2202604,PI,Castelo do Piauí,"2202604   ",NULL
2202653,PI,Caxingó,"2202653   ",NULL
2202703,PI,Cocal,"2202703   ",NULL
2202711,PI,Cocal de Telha,"2202711   ",NULL
2202729,PI,Cocal dos Alves,"2202729   ",NULL
2202737,PI,Coivaras,"2202737   ",NULL
2202752,PI,Colônia do Gurguéia,"2202752   ",NULL
2202778,PI,Colônia do Piauí,"2202778   ",NULL
2202802,PI,Conceição do Canindé,"2202802   ",NULL
2202851,PI,Coronel José Dias,"2202851   ",NULL
2202901,PI,Corrente,"2202901   ",NULL
2203008,PI,Cristalândia do Piauí,"2203008   ",NULL
2203107,PI,Cristino Castro,"2203107   ",NULL
2203206,PI,Curimatá,"2203206   ",NULL
2203230,PI,Currais,"2203230   ",NULL
2203255,PI,Curralinhos,"2203255   ",NULL
2203271,PI,Curral Novo do Piauí,"2203271   ",NULL
2203305,PI,Demerval Lobão,"2203305   ",NULL
2203354,PI,Dirceu Arcoverde,"2203354   ",NULL
2203404,PI,Dom Expedito Lopes,"2203404   ",NULL
2203420,PI,Domingos Mourão,"2203420   ",NULL
2203453,PI,Dom Inocêncio,"2203453   ",NULL
2203503,PI,Elesbão Veloso,"2203503   ",NULL
2203602,PI,Eliseu Martins,"2203602   ",NULL
2203701,PI,Esperantina,"2203701   ",NULL
2203750,PI,Fartura do Piauí,"2203750   ",NULL
2203800,PI,Flores do Piauí,"2203800   ",NULL
2203859,PI,Floresta do Piauí,"2203859   ",NULL
2203909,PI,Floriano,"2203909   ",NULL
2204006,PI,Francinópolis,"2204006   ",NULL
2204105,PI,Francisco Ayres,"2204105   ",NULL
2204154,PI,Francisco Macedo,"2204154   ",NULL
2204204,PI,Francisco Santos,"2204204   ",NULL
2204303,PI,Fronteiras,"2204303   ",NULL
2204352,PI,Geminiano,"2204352   ",NULL
2204402,PI,Gilbués,"2204402   ",NULL
2204501,PI,Guadalupe,"2204501   ",NULL
2204550,PI,Guaribas,"2204550   ",NULL
2204600,PI,Hugo Napoleão,"2204600   ",NULL
2204659,PI,Ilha Grande,"2204659   ",NULL
2204709,PI,Inhuma,"2204709   ",NULL
2204808,PI,Ipiranga do Piauí,"2204808   ",NULL
2204907,PI,Isaías Coelho,"2204907   ",NULL
2205003,PI,Itainópolis,"2205003   ",NULL
2205102,PI,Itaueira,"2205102   ",NULL
2205151,PI,Jacobina do Piauí,"2205151   ",NULL
2205201,PI,Jaicós,"2205201   ",NULL
2205250,PI,Jardim do Mulato,"2205250   ",NULL
2205276,PI,Jatobá do Piauí,"2205276   ",NULL
2205300,PI,Jerumenha,"2205300   ",NULL
2205359,PI,João Costa,"2205359   ",NULL
2205409,PI,Joaquim Pires,"2205409   ",NULL
2205458,PI,Joca Marques,"2205458   ",NULL
2205508,PI,José de Freitas,"2205508   ",NULL
2205516,PI,Juazeiro do Piauí,"2205516   ",NULL
2205524,PI,Júlio Borges,"2205524   ",NULL
2205532,PI,Jurema,"2205532   ",NULL
2205540,PI,Lagoinha do Piauí,"2205540   ",NULL
2205557,PI,Lagoa Alegre,"2205557   ",NULL
2205565,PI,Lagoa do Barro do Piauí,"2205565   ",NULL
2205573,PI,Lagoa de São Francisco,"2205573   ",NULL
2205581,PI,Lagoa do Piauí,"2205581   ",NULL
2205599,PI,Lagoa do Sítio,"2205599   ",NULL
2205607,PI,Landri Sales,"2205607   ",NULL
2205706,PI,Luís Correia,"2205706   ",NULL
2205805,PI,Luzilândia,"2205805   ",NULL
2205854,PI,Madeiro,"2205854   ",NULL
2205904,PI,Manoel Emídio,"2205904   ",NULL
2205953,PI,Marcolândia,"2205953   ",NULL
2206001,PI,Marcos Parente,"2206001   ",NULL
2206050,PI,Massapê do Piauí,"2206050   ",NULL
2206100,PI,Matias Olímpio,"2206100   ",NULL
2206209,PI,Miguel Alves,"2206209   ",NULL
2206308,PI,Miguel Leão,"2206308   ",NULL
2206357,PI,Milton Brandão,"2206357   ",NULL
2206407,PI,Monsenhor Gil,"2206407   ",NULL
2206506,PI,Monsenhor Hipólito,"2206506   ",NULL
2206605,PI,Monte Alegre do Piauí,"2206605   ",NULL
2206654,PI,Morro Cabeça no Tempo,"2206654   ",NULL
2206670,PI,Morro do Chapéu do Piauí,"2206670   ",NULL
2206696,PI,Murici dos Portelas,"2206696   ",NULL
2206704,PI,Nazaré do Piauí,"2206704   ",NULL
2206753,PI,Nossa Senhora de Nazaré,"2206753   ",NULL
2206803,PI,Nossa Senhora dos Remédios,"2206803   ",NULL
2206902,PI,Novo Oriente do Piauí,"2206902   ",NULL
2206951,PI,Novo Santo Antônio,"2206951   ",NULL
2207009,PI,Oeiras,"2207009   ",NULL
2207108,PI,Olho D'Água do Piauí,"2207108   ",NULL
2207207,PI,Padre Marcos,"2207207   ",NULL
2207306,PI,Paes Landim,"2207306   ",NULL
2207355,PI,Pajeú do Piauí,"2207355   ",NULL
2207405,PI,Palmeira do Piauí,"2207405   ",NULL
2207504,PI,Palmeirais,"2207504   ",NULL
2207553,PI,Paquetá,"2207553   ",NULL
2207603,PI,Parnaguá,"2207603   ",NULL
2207702,PI,Parnaíba,"2207702   ",NULL
2207751,PI,Passagem Franca do Piauí,"2207751   ",NULL
2207777,PI,Patos do Piauí,"2207777   ",NULL
2207793,PI,Pau D'Arco do Piauí,"2207793   ",NULL
2207801,PI,Paulistana,"2207801   ",NULL
2207850,PI,Pavussu,"2207850   ",NULL
2207900,PI,Pedro II,"2207900   ",NULL
2207934,PI,Pedro Laurentino,"2207934   ",NULL
2207959,PI,Nova Santa Rita,"2207959   ",NULL
2208007,PI,Picos,"2208007   ",NULL
2208106,PI,Pimenteiras,"2208106   ",NULL
2208205,PI,Pio IX,"2208205   ",NULL
2208304,PI,Piracuruca,"2208304   ",NULL
2208403,PI,Piripiri,"2208403   ",NULL
2208502,PI,Porto,"2208502   ",NULL
2208551,PI,Porto Alegre do Piauí,"2208551   ",NULL
2208601,PI,Prata do Piauí,"2208601   ",NULL
2208650,PI,Queimada Nova,"2208650   ",NULL
2208700,PI,Redenção do Gurguéia,"2208700   ",NULL
2208809,PI,Regeneração,"2208809   ",NULL
2208858,PI,Riacho Frio,"2208858   ",NULL
2208874,PI,Ribeira do Piauí,"2208874   ",NULL
2208908,PI,Ribeiro Gonçalves,"2208908   ",NULL
2209005,PI,Rio Grande do Piauí,"2209005   ",NULL
2209104,PI,Santa Cruz do Piauí,"2209104   ",NULL
2209153,PI,Santa Cruz dos Milagres,"2209153   ",NULL
2209203,PI,Santa Filomena,"2209203   ",NULL
2209302,PI,Santa Luz,"2209302   ",NULL
2209351,PI,Santana do Piauí,"2209351   ",NULL
2209377,PI,Santa Rosa do Piauí,"2209377   ",NULL
2209401,PI,Santo Antônio de Lisboa,"2209401   ",NULL
2209450,PI,Santo Antônio dos Milagres,"2209450   ",NULL
2209500,PI,Santo Inácio do Piauí,"2209500   ",NULL
2209559,PI,São Braz do Piauí,"2209559   ",NULL
2209609,PI,São Félix do Piauí,"2209609   ",NULL
2209658,PI,São Francisco de Assis do Piau,"2209658   ",NULL
2209708,PI,São Francisco do Piauí,"2209708   ",NULL
2209757,PI,São Gonçalo do Gurguéia,"2209757   ",NULL
2209807,PI,São Gonçalo do Piauí,"2209807   ",NULL
2209856,PI,São João da Canabrava,"2209856   ",NULL
2209872,PI,São João da Fronteira,"2209872   ",NULL
2209906,PI,São João da Serra,"2209906   ",NULL
2209955,PI,São João da Varjota,"2209955   ",NULL
2209971,PI,São João do Arraial,"2209971   ",NULL
2210003,PI,São João do Piauí,"2210003   ",NULL
2210052,PI,São José do Divino,"2210052   ",NULL
2210102,PI,São José do Peixe,"2210102   ",NULL
2210201,PI,São José do Piauí,"2210201   ",NULL
2210300,PI,São Julião,"2210300   ",NULL
2210359,PI,São Lourenço do Piauí,"2210359   ",NULL
2210375,PI,São Luis do Piauí,"2210375   ",NULL
2210383,PI,São Miguel da Baixa Grande,"2210383   ",NULL
2210391,PI,São Miguel do Fidalgo,"2210391   ",NULL
2210409,PI,São Miguel do Tapuio,"2210409   ",NULL
2210508,PI,São Pedro do Piauí,"2210508   ",NULL
2210607,PI,São Raimundo Nonato,"2210607   ",NULL
2210623,PI,Sebastião Barros,"2210623   ",NULL
2210631,PI,Sebastião Leal,"2210631   ",NULL
2210656,PI,Sigefredo Pacheco,"2210656   ",NULL
2210706,PI,Simões,"2210706   ",NULL
2210805,PI,Simplício Mendes,"2210805   ",NULL
2210904,PI,Socorro do Piauí,"2210904   ",NULL
2210938,PI,Sussuapara,"2210938   ",NULL
2210953,PI,Tamboril do Piauí,"2210953   ",NULL
2210979,PI,Tanque do Piauí,"2210979   ",NULL
2211001,PI,Teresina,"2211001   ",NULL
2211100,PI,União,"2211100   ",NULL
2211209,PI,Uruçuí,"2211209   ",NULL
2211308,PI,Valença do Piauí,"2211308   ",NULL
2211357,PI,Várzea Branca,"2211357   ",NULL
2211407,PI,Várzea Grande,"2211407   ",NULL
2211506,PI,Vera Mendes,"2211506   ",NULL
2211605,PI,Vila Nova do Piauí,"2211605   ",NULL
2211704,PI,Wall Ferraz,"2211704   ",NULL
2300101,CE,Abaiara,"2300101   ",NULL
2300150,CE,Acarape,"2300150   ",NULL
2300200,CE,Acaraú,"2300200   ",NULL
2300309,CE,Acopiara,"2300309   ",NULL
2300408,CE,Aiuaba,"2300408   ",NULL
2300507,CE,Alcântaras,"2300507   ",NULL
2300606,CE,Altaneira,"2300606   ",NULL
2300705,CE,Alto Santo,"2300705   ",NULL
2300754,CE,Amontada,"2300754   ",NULL
2300804,CE,Antonina do Norte,"2300804   ",NULL
2300903,CE,Apuiarés,"2300903   ",NULL
2301000,CE,Aquiraz,"2301000   ",NULL
2301109,CE,Aracati,"2301109   ",NULL
2301208,CE,Aracoiaba,"2301208   ",NULL
2301257,CE,Ararendá,"2301257   ",NULL
2301307,CE,Araripe,"2301307   ",NULL
2301406,CE,Aratuba,"2301406   ",NULL
2301505,CE,Arneiroz,"2301505   ",NULL
2301604,CE,Assaré,"2301604   ",NULL
2301703,CE,Aurora,"2301703   ",NULL
2301802,CE,Baixio,"2301802   ",NULL
2301851,CE,Banabuiú,"2301851   ",NULL
2301901,CE,Barbalha,"2301901   ",NULL
2301950,CE,Barreira,"2301950   ",NULL
2302008,CE,Barro,"2302008   ",NULL
2302057,CE,Barroquinha,"2302057   ",NULL
2302107,CE,Baturité,"2302107   ",NULL
2302206,CE,Beberibe,"2302206   ",NULL
2302305,CE,Bela Cruz,"2302305   ",NULL
2302404,CE,Boa Viagem,"2302404   ",NULL
2302503,CE,Brejo Santo,"2302503   ",NULL
2302602,CE,Camocim,"2302602   ",NULL
2302701,CE,Campos Sales,"2302701   ",NULL
2302800,CE,Canindé,"2302800   ",NULL
2302909,CE,Capistrano,"2302909   ",NULL
2303006,CE,Caridade,"2303006   ",NULL
2303105,CE,Cariré,"2303105   ",NULL
2303204,CE,Caririaçu,"2303204   ",NULL
2303303,CE,Cariús,"2303303   ",NULL
2303402,CE,Carnaubal,"2303402   ",NULL
2303501,CE,Cascavel,"2303501   ",NULL
2303600,CE,Catarina,"2303600   ",NULL
2303659,CE,Catunda,"2303659   ",NULL
2303709,CE,Caucaia,"2303709   ",NULL
2303808,CE,Cedro,"2303808   ",NULL
2303907,CE,Chaval,"2303907   ",NULL
2303931,CE,Choró,"2303931   ",NULL
2303956,CE,Chorozinho,"2303956   ",NULL
2304004,CE,Coreaú,"2304004   ",NULL
2304103,CE,Crateús,"2304103   ",NULL
2304202,CE,Crato,"2304202   ",NULL
2304236,CE,Croatá,"2304236   ",NULL
2304251,CE,Cruz,"2304251   ",NULL
2304269,CE,Deputado Irapuan Pinheiro,"2304269   ",NULL
2304277,CE,Ererê,"2304277   ",NULL
2304285,CE,Eusébio,"2304285   ",NULL
2304301,CE,Farias Brito,"2304301   ",NULL
2304350,CE,Forquilha,"2304350   ",NULL
2304400,CE,Fortaleza,"2304400   ",NULL
2304459,CE,Fortim,"2304459   ",NULL
2304509,CE,Frecheirinha,"2304509   ",NULL
2304608,CE,General Sampaio,"2304608   ",NULL
2304657,CE,Graça,"2304657   ",NULL
2304707,CE,Granja,"2304707   ",NULL
2304806,CE,Granjeiro,"2304806   ",NULL
2304905,CE,Groaíras,"2304905   ",NULL
2304954,CE,Guaiúba,"2304954   ",NULL
2305001,CE,Guaraciaba do Norte,"2305001   ",NULL
2305100,CE,Guaramiranga,"2305100   ",NULL
2305209,CE,Hidrolândia,"2305209   ",NULL
2305233,CE,Horizonte,"2305233   ",NULL
2305266,CE,Ibaretama,"2305266   ",NULL
2305308,CE,Ibiapina,"2305308   ",NULL
2305332,CE,Ibicuitinga,"2305332   ",NULL
2305357,CE,Icapuí,"2305357   ",NULL
2305407,CE,Icó,"2305407   ",NULL
2305506,CE,Iguatu,"2305506   ",NULL
2305605,CE,Independência,"2305605   ",NULL
2305654,CE,Ipaporanga,"2305654   ",NULL
2305704,CE,Ipaumirim,"2305704   ",NULL
2305803,CE,Ipu,"2305803   ",NULL
2305902,CE,Ipueiras,"2305902   ",NULL
2306009,CE,Iracema,"2306009   ",NULL
2306108,CE,Irauçuba,"2306108   ",NULL
2306207,CE,Itaiçaba,"2306207   ",NULL
2306256,CE,Itaitinga,"2306256   ",NULL
2306306,CE,Itapagé,"2306306   ",NULL
2306405,CE,Itapipoca,"2306405   ",NULL
2306504,CE,Itapiúna,"2306504   ",NULL
2306553,CE,Itarema,"2306553   ",NULL
2306603,CE,Itatira,"2306603   ",NULL
2306702,CE,Jaguaretama,"2306702   ",NULL
2306801,CE,Jaguaribara,"2306801   ",NULL
2306900,CE,Jaguaribe,"2306900   ",NULL
2307007,CE,Jaguaruana,"2307007   ",NULL
2307106,CE,Jardim,"2307106   ",NULL
2307205,CE,Jati,"2307205   ",NULL
2307254,CE,Jijoca de Jericoacoara,"2307254   ",NULL
2307304,CE,Juazeiro do Norte,"2307304   ",NULL
2307403,CE,Jucás,"2307403   ",NULL
2307502,CE,Lavras da Mangabeira,"2307502   ",NULL
2307601,CE,Limoeiro do Norte,"2307601   ",NULL
2307635,CE,Madalena,"2307635   ",NULL
2307650,CE,Maracanaú,"2307650   ",NULL
2307700,CE,Maranguape,"2307700   ",NULL
2307809,CE,Marco,"2307809   ",NULL
2307908,CE,Martinópole,"2307908   ",NULL
2308005,CE,Massapê,"2308005   ",NULL
2308104,CE,Mauriti,"2308104   ",NULL
2308203,CE,Meruoca,"2308203   ",NULL
2308302,CE,Milagres,"2308302   ",NULL
2308351,CE,Milhã,"2308351   ",NULL
2308377,CE,Miraíma,"2308377   ",NULL
2308401,CE,Missão Velha,"2308401   ",NULL
2308500,CE,Mombaça,"2308500   ",NULL
2308609,CE,Monsenhor Tabosa,"2308609   ",NULL
2308708,CE,Morada Nova,"2308708   ",NULL
2308807,CE,Moraújo,"2308807   ",NULL
2308906,CE,Morrinhos,"2308906   ",NULL
2309003,CE,Mucambo,"2309003   ",NULL
2309102,CE,Mulungu,"2309102   ",NULL
2309201,CE,Nova Olinda,"2309201   ",NULL
2309300,CE,Nova Russas,"2309300   ",NULL
2309409,CE,Novo Oriente,"2309409   ",NULL
2309458,CE,Ocara,"2309458   ",NULL
2309508,CE,Orós,"2309508   ",NULL
2309607,CE,Pacajus,"2309607   ",NULL
2309706,CE,Pacatuba,"2309706   ",NULL
2309805,CE,Pacoti,"2309805   ",NULL
2309904,CE,Pacujá,"2309904   ",NULL
2310001,CE,Palhano,"2310001   ",NULL
2310100,CE,Palmácia,"2310100   ",NULL
2310209,CE,Paracuru,"2310209   ",NULL
2310258,CE,Paraipaba,"2310258   ",NULL
2310308,CE,Parambu,"2310308   ",NULL
2310407,CE,Paramoti,"2310407   ",NULL
2310506,CE,Pedra Branca,"2310506   ",NULL
2310605,CE,Penaforte,"2310605   ",NULL
2310704,CE,Pentecoste,"2310704   ",NULL
2310803,CE,Pereiro,"2310803   ",NULL
2310852,CE,Pindoretama,"2310852   ",NULL
2310902,CE,Piquet Carneiro,"2310902   ",NULL
2310951,CE,Pires Ferreira,"2310951   ",NULL
2311009,CE,Poranga,"2311009   ",NULL
2311108,CE,Porteiras,"2311108   ",NULL
2311207,CE,Potengi,"2311207   ",NULL
2311231,CE,Potiretama,"2311231   ",NULL
2311264,CE,Quiterianópolis,"2311264   ",NULL
2311306,CE,Quixadá,"2311306   ",NULL
2311355,CE,Quixelô,"2311355   ",NULL
2311405,CE,Quixeramobim,"2311405   ",NULL
2311504,CE,Quixeré,"2311504   ",NULL
2311603,CE,Redenção,"2311603   ",NULL
2311702,CE,Reriutaba,"2311702   ",NULL
